,V1,V2,V3,V4,pstar
1189,KICH,B cell naive_CIBERSORT-ABS,0.105,0.402950218464759,
1190,KICH,B cell memory_CIBERSORT-ABS,0.424,0.000430508473309274,***
1191,KICH,B cell plasma_CIBERSORT-ABS,0.172,0.1696087404801,
1192,KICH,T cell CD8+_CIBERSORT-ABS,0.22,0.0787305271308343,
1193,KICH,T cell CD4+ naive_CIBERSORT-ABS,-0.012,0.922377799326099,
1194,KICH,T cell CD4+ memory resting_CIBERSORT-ABS,0.291,0.018853729791468,*
1195,KICH,T cell CD4+ memory activated_CIBERSORT-ABS,0.315,0.0105134867198558,*
1196,KICH,T cell follicular helper_CIBERSORT-ABS,0.232,0.0624165558791041,
1197,KICH,T cell regulatory (Tregs)_CIBERSORT-ABS,0.41,0.0006972307707621,***
1198,KICH,T cell gamma delta_CIBERSORT-ABS,0.045,0.724224195340149,
1199,KICH,NK cell resting_CIBERSORT-ABS,0.031,0.809078233476884,
1200,KICH,NK cell activated_CIBERSORT-ABS,0.156,0.215073712334195,
1201,KICH,Monocyte_CIBERSORT-ABS,0.102,0.417821874467152,
1202,KICH,Macrophage M0_CIBERSORT-ABS,0.188,0.13373422925185,
1203,KICH,Macrophage M1_CIBERSORT-ABS,0.269,0.0305555847358347,*
1204,KICH,Macrophage M2_CIBERSORT-ABS,0.183,0.143805997774252,
1205,KICH,Myeloid dendritic cell resting_CIBERSORT-ABS,0.05,0.692719178021407,
1206,KICH,Myeloid dendritic cell activated_CIBERSORT-ABS,0.158,0.207363909768364,
1207,KICH,Mast cell activated_CIBERSORT-ABS,0.097,0.441232475907021,
1208,KICH,Mast cell resting_CIBERSORT-ABS,0.09,0.47630857112304,
1209,KICH,Eosinophil_CIBERSORT-ABS,0.053,0.673021273549799,
1210,KICH,Neutrophil_CIBERSORT-ABS,0.3,0.0150996183162033,*
1211,KICH,B cell_QUANTISEQ,-0.002,0.986027444487182,
1212,KICH,Macrophage M1_QUANTISEQ,0.12,0.339764911606444,
1213,KICH,Macrophage M2_QUANTISEQ,0.024,0.850367060227864,
1214,KICH,Monocyte_QUANTISEQ,0.025,0.843806376171747,
1215,KICH,Neutrophil_QUANTISEQ,0.311,0.0116662160600796,*
1216,KICH,NK cell_QUANTISEQ,-0.064,0.610160542703784,
1217,KICH,T cell CD4+ (non-regulatory)_QUANTISEQ,-0.209,0.0940694038156909,
1218,KICH,T cell CD8+_QUANTISEQ,0.176,0.161475761057065,
1219,KICH,T cell regulatory (Tregs)_QUANTISEQ,0.172,0.170774144421155,
1220,KICH,Myeloid dendritic cell_QUANTISEQ,-0.028,0.827785149423152,
1221,KICH,uncharacterized cell_QUANTISEQ,-0.203,0.105421886512129,
1222,KICH,T cell_MCPCOUNTER,0.023,0.857018914708851,
1223,KICH,T cell CD8+_MCPCOUNTER,0.238,0.0560891143718301,
1224,KICH,cytotoxicity score_MCPCOUNTER,-0.028,0.822508322540974,
1225,KICH,NK cell_MCPCOUNTER,0.144,0.252990615651002,
1226,KICH,B cell_MCPCOUNTER,0.164,0.191549356888659,
1227,KICH,Monocyte_MCPCOUNTER,0.296,0.0168183635866432,*
1228,KICH,Macrophage/Monocyte_MCPCOUNTER,0.296,0.0168183635866432,*
1229,KICH,Myeloid dendritic cell_MCPCOUNTER,0.293,0.0179735308389058,*
1230,KICH,Neutrophil_MCPCOUNTER,0.427,0.000390633747831043,***
1231,KICH,Endothelial cell_MCPCOUNTER,0.179,0.154452856050433,
1232,KICH,Myeloid dendritic cell activated_XCELL,-0.034,0.788214081367052,
1233,KICH,B cell_XCELL,0.164,0.191863844966831,
1234,KICH,T cell CD4+ memory_XCELL,0.361,0.00317111070489024,**
1235,KICH,T cell CD4+ naive_XCELL,0.26,0.0368374239502372,*
1236,KICH,T cell CD4+ (non-regulatory)_XCELL,0.1,0.426648076694995,
1237,KICH,T cell CD4+ central memory_XCELL,-0.55,2.09667832111235e-06,***
1238,KICH,T cell CD4+ effector memory_XCELL,-0.29,0.0190580615874083,*
1239,KICH,T cell CD8+ naive_XCELL,0.264,0.0338041745308813,*
1240,KICH,T cell CD8+_XCELL,0.358,0.00338212686954687,**
1241,KICH,T cell CD8+ central memory_XCELL,0.127,0.314021888967543,
1242,KICH,T cell CD8+ effector memory_XCELL,-0.056,0.658210826111393,
1243,KICH,Class-switched memory B cell_XCELL,-0.083,0.511973361433735,
1244,KICH,Common lymphoid progenitor_XCELL,0.649,5.04079218570284e-09,***
1245,KICH,Common myeloid progenitor_XCELL,0.148,0.240099931312769,
1246,KICH,Myeloid dendritic cell_XCELL,-0.001,0.992073776190156,
1247,KICH,Endothelial cell_XCELL,-0.21,0.0926218197492219,
1248,KICH,Eosinophil_XCELL,-0.214,0.0871543410003606,
1249,KICH,Granulocyte-monocyte progenitor_XCELL,0.174,0.165883722474877,
1250,KICH,Hematopoietic stem cell_XCELL,-0.191,0.127977827368311,
1251,KICH,Macrophage_XCELL,0.051,0.688463801298787,
1252,KICH,Macrophage M1_XCELL,0.026,0.838425586113009,
1253,KICH,Macrophage M2_XCELL,-0.105,0.404069663749483,
1254,KICH,Mast cell_XCELL,0.306,0.0132195030482596,*
1255,KICH,B cell memory_XCELL,0.179,0.153839828400539,
1256,KICH,Monocyte_XCELL,0.159,0.207153187791976,
1257,KICH,B cell naive_XCELL,0.273,0.0280289694101045,*
1258,KICH,Neutrophil_XCELL,-0.066,0.600606407466469,
1259,KICH,NK cell_XCELL,0.142,0.257733221669809,
1260,KICH,T cell NK_XCELL,-0.17,0.174572301959076,
1261,KICH,Plasmacytoid dendritic cell_XCELL,-0.133,0.291013431369106,
1262,KICH,B cell plasma_XCELL,0.133,0.290631315954744,
1263,KICH,T cell gamma delta_XCELL,0.327,0.00786827914794614,**
1264,KICH,T cell CD4+ Th1_XCELL,-0.285,0.0215820950887194,*
1265,KICH,T cell CD4+ Th2_XCELL,0.473,6.83235469441861e-05,***
1266,KICH,T cell regulatory (Tregs)_XCELL,0.08,0.528371604639853,
1267,KICH,immune score_XCELL,0.196,0.116852773733328,
1268,KICH,stroma score_XCELL,-0.137,0.276790189964937,
1269,KICH,microenvironment score_XCELL,0.094,0.457024393362522,
1270,KICH,B cell_EPIC,0.068,0.589915817258963,
1271,KICH,T cell CD4+_EPIC,0.255,0.0402155314052342,*
1272,KICH,T cell CD8+_EPIC,0.267,0.0317521269893415,*
1273,KICH,Endothelial cell_EPIC,0.039,0.757310678416821,
1274,KICH,Macrophage_EPIC,0.106,0.40053859033768,
1275,KICH,NK cell_EPIC,-0.232,0.0629645229180764,
1276,KICH,uncharacterized cell_EPIC,-0.345,0.00488196841926425,**
1277,KIRC,B cell_TIMER,0.197,4.93646140138951e-06,***
1278,KIRC,T cell CD4+_TIMER,0.13,0.00268574526779335,**
1279,KIRC,T cell CD8+_TIMER,0.232,6.74482250507173e-08,***
1280,KIRC,Neutrophil_TIMER,0.374,4.79610632030713e-19,***
1281,KIRC,Macrophage_TIMER,0.382,7.3488401132735e-20,***
1282,KIRC,Myeloid dendritic cell_TIMER,0.402,4.72228464005959e-22,***
1283,KIRC,B cell naive_CIBERSORT,0.012,0.790711341384607,
1284,KIRC,B cell memory_CIBERSORT,-0.155,0.000333849227374797,***
1285,KIRC,B cell plasma_CIBERSORT,-0.11,0.0115544691970244,*
1286,KIRC,T cell CD8+_CIBERSORT,-0.129,0.00285097878771698,**
1287,KIRC,T cell CD4+ naive_CIBERSORT,0.018,0.68035625634065,
1288,KIRC,T cell CD4+ memory resting_CIBERSORT,0.066,0.127642110253178,
1289,KIRC,T cell CD4+ memory activated_CIBERSORT,0.148,0.00060973573583515,***
1290,KIRC,T cell follicular helper_CIBERSORT,-0.163,0.000164377833377401,***
1291,KIRC,T cell regulatory (Tregs)_CIBERSORT,-0.227,1.22093311451038e-07,***
1292,KIRC,T cell gamma delta_CIBERSORT,0.113,0.00943552851955581,**
1293,KIRC,NK cell resting_CIBERSORT,-0.039,0.372832032255899,
1294,KIRC,NK cell activated_CIBERSORT,-0.233,5.50101720815044e-08,***
1295,KIRC,Monocyte_CIBERSORT,0.065,0.135213773406756,
1296,KIRC,Macrophage M0_CIBERSORT,-0.028,0.527527444507395,
1297,KIRC,Macrophage M1_CIBERSORT,0.174,5.5869680971221e-05,***
1298,KIRC,Macrophage M2_CIBERSORT,0.171,7.89290976874861e-05,***
1299,KIRC,Myeloid dendritic cell resting_CIBERSORT,0.033,0.449553644115334,
1300,KIRC,Myeloid dendritic cell activated_CIBERSORT,-0.007,0.878152785214123,
1301,KIRC,Mast cell activated_CIBERSORT,-0.048,0.272223089654835,
1302,KIRC,Mast cell resting_CIBERSORT,0.032,0.460045118859141,
1303,KIRC,Eosinophil_CIBERSORT,0.201,3.09688969556672e-06,***
1304,KIRC,Neutrophil_CIBERSORT,-0.008,0.848206098991987,
1305,KIRC,B cell naive_CIBERSORT-ABS,0.123,0.00449237838754133,**
1306,KIRC,B cell memory_CIBERSORT-ABS,-0.065,0.133688229142045,
1307,KIRC,B cell plasma_CIBERSORT-ABS,0.032,0.462387176923453,
1308,KIRC,T cell CD8+_CIBERSORT-ABS,0.045,0.302036906192733,
1309,KIRC,T cell CD4+ naive_CIBERSORT-ABS,0.018,0.68035625634065,
1310,KIRC,T cell CD4+ memory resting_CIBERSORT-ABS,0.158,0.000252599060632231,***
1311,KIRC,T cell CD4+ memory activated_CIBERSORT-ABS,0.16,0.00022250614300374,***
1312,KIRC,T cell follicular helper_CIBERSORT-ABS,-0.01,0.823715423340047,
1313,KIRC,T cell regulatory (Tregs)_CIBERSORT-ABS,-0.077,0.0748819240300107,
1314,KIRC,T cell gamma delta_CIBERSORT-ABS,0.104,0.0167589062973245,*
1315,KIRC,NK cell resting_CIBERSORT-ABS,0.01,0.811245567313924,
1316,KIRC,NK cell activated_CIBERSORT-ABS,-0.005,0.913383661975409,
1317,KIRC,Monocyte_CIBERSORT-ABS,0.175,5.17861574192483e-05,***
1318,KIRC,Macrophage M0_CIBERSORT-ABS,0.027,0.529442364616991,
1319,KIRC,Macrophage M1_CIBERSORT-ABS,0.233,5.75077652340456e-08,***
1320,KIRC,Macrophage M2_CIBERSORT-ABS,0.301,1.52493131876419e-12,***
1321,KIRC,Myeloid dendritic cell resting_CIBERSORT-ABS,0.051,0.238091739644452,
1322,KIRC,Myeloid dendritic cell activated_CIBERSORT-ABS,0.026,0.548358717876042,
1323,KIRC,Mast cell activated_CIBERSORT-ABS,0.079,0.0678246277236952,
1324,KIRC,Mast cell resting_CIBERSORT-ABS,0.072,0.0993522343326697,
1325,KIRC,Eosinophil_CIBERSORT-ABS,0.196,5.38740775758276e-06,***
1326,KIRC,Neutrophil_CIBERSORT-ABS,0.051,0.240978223060963,
1327,KIRC,B cell_QUANTISEQ,-0.066,0.129619260857544,
1328,KIRC,Macrophage M1_QUANTISEQ,0.178,3.87123611311952e-05,***
1329,KIRC,Macrophage M2_QUANTISEQ,0.134,0.00192589386073401,**
1330,KIRC,Monocyte_QUANTISEQ,-0.042,0.334554170868922,
1331,KIRC,Neutrophil_QUANTISEQ,0.247,7.77533224268329e-09,***
1332,KIRC,NK cell_QUANTISEQ,-0.068,0.116855078083243,
1333,KIRC,T cell CD4+ (non-regulatory)_QUANTISEQ,-0.017,0.698912523019471,
1334,KIRC,T cell CD8+_QUANTISEQ,0.035,0.415027151641357,
1335,KIRC,T cell regulatory (Tregs)_QUANTISEQ,0.042,0.339598509256195,
1336,KIRC,Myeloid dendritic cell_QUANTISEQ,0.111,0.0108528120373672,*
1337,KIRC,uncharacterized cell_QUANTISEQ,-0.261,1.07378860960072e-09,***
1338,KIRC,T cell_MCPCOUNTER,-0.146,0.000738541678473179,***
1339,KIRC,T cell CD8+_MCPCOUNTER,0.044,0.311008836640019,
1340,KIRC,cytotoxicity score_MCPCOUNTER,0.038,0.378296949070811,
1341,KIRC,NK cell_MCPCOUNTER,0.013,0.766413631291961,
1342,KIRC,B cell_MCPCOUNTER,-0.083,0.0576815746752012,
1343,KIRC,Monocyte_MCPCOUNTER,0.307,5.41598656415899e-13,***
1344,KIRC,Macrophage/Monocyte_MCPCOUNTER,0.307,5.41598656415899e-13,***
1345,KIRC,Myeloid dendritic cell_MCPCOUNTER,0.358,1.77885055947947e-17,***
1346,KIRC,Neutrophil_MCPCOUNTER,0.151,0.000467846368277408,***
1347,KIRC,Endothelial cell_MCPCOUNTER,0.184,2.06015295836321e-05,***
1348,KIRC,Myeloid dendritic cell activated_XCELL,0.003,0.954170311086279,
1349,KIRC,B cell_XCELL,-0.082,0.0601754447345849,
1350,KIRC,T cell CD4+ memory_XCELL,0.386,3.09603710385237e-20,***
1351,KIRC,T cell CD4+ naive_XCELL,-0.133,0.00210807950807617,**
1352,KIRC,T cell CD4+ (non-regulatory)_XCELL,0.19,1.00764698645399e-05,***
1353,KIRC,T cell CD4+ central memory_XCELL,-0.237,3.4818507771364e-08,***
1354,KIRC,T cell CD4+ effector memory_XCELL,-0.098,0.0236584396820777,*
1355,KIRC,T cell CD8+ naive_XCELL,-0.071,0.101467098404244,
1356,KIRC,T cell CD8+_XCELL,-0.002,0.967847608321711,
1357,KIRC,T cell CD8+ central memory_XCELL,0.019,0.666327768052761,
1358,KIRC,T cell CD8+ effector memory_XCELL,-0.069,0.110413392737402,
1359,KIRC,Class-switched memory B cell_XCELL,-0.109,0.0116659211434626,*
1360,KIRC,Common lymphoid progenitor_XCELL,0.449,1.01629584932438e-27,***
1361,KIRC,Common myeloid progenitor_XCELL,-0.093,0.0323926780083957,*
1362,KIRC,Myeloid dendritic cell_XCELL,0.068,0.120149105249592,
1363,KIRC,Endothelial cell_XCELL,-0.002,0.955703765996115,
1364,KIRC,Eosinophil_XCELL,-0.142,0.00101285946438884,**
1365,KIRC,Granulocyte-monocyte progenitor_XCELL,0.279,6.21990853094717e-11,***
1366,KIRC,Hematopoietic stem cell_XCELL,0.009,0.840375495475822,
1367,KIRC,Macrophage_XCELL,0.038,0.380691056356088,
1368,KIRC,Macrophage M1_XCELL,0.045,0.303119145731593,
1369,KIRC,Macrophage M2_XCELL,-0.105,0.0152974770537598,*
1370,KIRC,Mast cell_XCELL,0.049,0.261624462194328,
1371,KIRC,B cell memory_XCELL,-0.141,0.00112706883775909,**
1372,KIRC,Monocyte_XCELL,0.156,0.000316669761407253,***
1373,KIRC,B cell naive_XCELL,0.066,0.129191808272945,
1374,KIRC,Neutrophil_XCELL,-0.035,0.417168912771313,
1375,KIRC,NK cell_XCELL,-0.049,0.262117457699339,
1376,KIRC,T cell NK_XCELL,-0.266,4.58729230373596e-10,***
1377,KIRC,Plasmacytoid dendritic cell_XCELL,0.011,0.802253446217249,
1378,KIRC,B cell plasma_XCELL,-0.186,1.64443904089072e-05,***
1379,KIRC,T cell gamma delta_XCELL,-0.031,0.477468270545462,
1380,KIRC,T cell CD4+ Th1_XCELL,-0.291,8.12068418348423e-12,***
1381,KIRC,T cell CD4+ Th2_XCELL,0.386,2.9305029929639e-20,***
1382,KIRC,T cell regulatory (Tregs)_XCELL,0.149,0.000575418645649482,***
1383,KIRC,immune score_XCELL,0.026,0.557568155702741,
1384,KIRC,stroma score_XCELL,-0.025,0.56554890852381,
1385,KIRC,microenvironment score_XCELL,0.01,0.814070662114905,
1386,KIRC,B cell_EPIC,-0.105,0.0158847209724492,*
1387,KIRC,T cell CD4+_EPIC,0.081,0.0635901677568889,
1388,KIRC,T cell CD8+_EPIC,0.118,0.00655241021262572,**
1389,KIRC,Endothelial cell_EPIC,0.049,0.259308799809759,
1390,KIRC,Macrophage_EPIC,0.016,0.711982285271787,
1391,KIRC,NK cell_EPIC,-0.223,2.20680558418009e-07,***
1392,KIRC,uncharacterized cell_EPIC,-0.117,0.00696580536432714,**
1393,KIRP,B cell_TIMER,-0.07,0.233019363177887,
1394,KIRP,T cell CD4+_TIMER,0.069,0.24208952522605,
1395,KIRP,T cell CD8+_TIMER,-0.025,0.674601665482668,
1396,KIRP,Neutrophil_TIMER,0.135,0.0221077546116554,*
1397,KIRP,Macrophage_TIMER,-0.093,0.114991793938629,
1398,KIRP,Myeloid dendritic cell_TIMER,0.028,0.639690623992992,
1399,KIRP,B cell naive_CIBERSORT,0.036,0.538939205084395,
1400,KIRP,B cell memory_CIBERSORT,-0.045,0.445920043570999,
1401,KIRP,B cell plasma_CIBERSORT,-0.009,0.881992312889988,
1402,KIRP,T cell CD8+_CIBERSORT,-0.106,0.0727684544179767,
1403,KIRP,T cell CD4+ naive_CIBERSORT,-0.077,0.194850152859458,
1404,KIRP,T cell CD4+ memory resting_CIBERSORT,0.173,0.00328748942023499,**
1405,KIRP,T cell CD4+ memory activated_CIBERSORT,0.011,0.846573097139737,
1406,KIRP,T cell follicular helper_CIBERSORT,0.046,0.43422457618753,
1407,KIRP,T cell regulatory (Tregs)_CIBERSORT,-0.036,0.547766886573113,
1408,KIRP,T cell gamma delta_CIBERSORT,0.039,0.515008996420917,
1409,KIRP,NK cell resting_CIBERSORT,-0.063,0.289494954633195,
1410,KIRP,NK cell activated_CIBERSORT,0.079,0.179783521253657,
1411,KIRP,Monocyte_CIBERSORT,0.046,0.436187368904688,
1412,KIRP,Macrophage M0_CIBERSORT,-0.117,0.0464922728945019,*
1413,KIRP,Macrophage M1_CIBERSORT,-0.074,0.211283954393857,
1414,KIRP,Macrophage M2_CIBERSORT,-0.189,0.00126478183903969,**
1415,KIRP,Myeloid dendritic cell resting_CIBERSORT,0.023,0.69363077667187,
1416,KIRP,Myeloid dendritic cell activated_CIBERSORT,-0.033,0.579002648247976,
1417,KIRP,Mast cell activated_CIBERSORT,0.271,3.11300535861651e-06,***
1418,KIRP,Mast cell resting_CIBERSORT,0.053,0.373658553668343,
1419,KIRP,Eosinophil_CIBERSORT,-0.019,0.75268454150516,
1420,KIRP,Neutrophil_CIBERSORT,0.075,0.20396318918348,
1421,KIRP,B cell naive_CIBERSORT-ABS,0.067,0.259325671421175,
1422,KIRP,B cell memory_CIBERSORT-ABS,0.017,0.780146563729011,
1423,KIRP,B cell plasma_CIBERSORT-ABS,0.019,0.747627665400047,
1424,KIRP,T cell CD8+_CIBERSORT-ABS,0.01,0.865821872212673,
1425,KIRP,T cell CD4+ naive_CIBERSORT-ABS,-0.026,0.658571111087749,
1426,KIRP,T cell CD4+ memory resting_CIBERSORT-ABS,0.224,0.000122588918840613,***
1427,KIRP,T cell CD4+ memory activated_CIBERSORT-ABS,-0.009,0.884337958812166,
1428,KIRP,T cell follicular helper_CIBERSORT-ABS,0.087,0.139119457754312,
1429,KIRP,T cell regulatory (Tregs)_CIBERSORT-ABS,0.066,0.261554220663405,
1430,KIRP,T cell gamma delta_CIBERSORT-ABS,0.013,0.826187942694953,
1431,KIRP,NK cell resting_CIBERSORT-ABS,-0.013,0.82523373096688,
1432,KIRP,NK cell activated_CIBERSORT-ABS,0.135,0.0222439480363299,*
1433,KIRP,Monocyte_CIBERSORT-ABS,0.131,0.025885714237111,*
1434,KIRP,Macrophage M0_CIBERSORT-ABS,-0.068,0.251837553806112,
1435,KIRP,Macrophage M1_CIBERSORT-ABS,0.03,0.611943337179224,
1436,KIRP,Macrophage M2_CIBERSORT-ABS,0.014,0.816463492258986,
1437,KIRP,Myeloid dendritic cell resting_CIBERSORT-ABS,0.024,0.690836340358761,
1438,KIRP,Myeloid dendritic cell activated_CIBERSORT-ABS,0.08,0.175281646624715,
1439,KIRP,Mast cell activated_CIBERSORT-ABS,0.317,3.85664981207167e-08,***
1440,KIRP,Mast cell resting_CIBERSORT-ABS,0.077,0.195109302742304,
1441,KIRP,Eosinophil_CIBERSORT-ABS,-0.029,0.622940313657974,
1442,KIRP,Neutrophil_CIBERSORT-ABS,0.126,0.0332507463819603,*
1443,KIRP,B cell_QUANTISEQ,-0.041,0.485498185761161,
1444,KIRP,Macrophage M1_QUANTISEQ,0.028,0.638908011092937,
1445,KIRP,Macrophage M2_QUANTISEQ,-0.214,0.000256244099375035,***
1446,KIRP,Monocyte_QUANTISEQ,0.1,0.0890976781958705,
1447,KIRP,Neutrophil_QUANTISEQ,-0.074,0.210360571693261,
1448,KIRP,NK cell_QUANTISEQ,-0.001,0.989072747659994,
1449,KIRP,T cell CD4+ (non-regulatory)_QUANTISEQ,0.066,0.267417716204561,
1450,KIRP,T cell CD8+_QUANTISEQ,-0.05,0.395245475991164,
1451,KIRP,T cell regulatory (Tregs)_QUANTISEQ,0.079,0.183630524809303,
1452,KIRP,Myeloid dendritic cell_QUANTISEQ,0.243,3.10413208539831e-05,***
1453,KIRP,uncharacterized cell_QUANTISEQ,0.061,0.303837566850205,
1454,KIRP,T cell_MCPCOUNTER,0.102,0.084274369791204,
1455,KIRP,T cell CD8+_MCPCOUNTER,-0.045,0.444069169631146,
1456,KIRP,cytotoxicity score_MCPCOUNTER,-0.031,0.594505633244954,
1457,KIRP,NK cell_MCPCOUNTER,0.014,0.813591023018438,
1458,KIRP,B cell_MCPCOUNTER,-0.003,0.955721880684609,
1459,KIRP,Monocyte_MCPCOUNTER,0.131,0.0265057755467613,*
1460,KIRP,Macrophage/Monocyte_MCPCOUNTER,0.131,0.0265057755467613,*
1461,KIRP,Myeloid dendritic cell_MCPCOUNTER,0.053,0.369392456399142,
1462,KIRP,Neutrophil_MCPCOUNTER,0.269,3.70589500982037e-06,***
1463,KIRP,Endothelial cell_MCPCOUNTER,0.075,0.206082370409214,
1464,KIRP,Myeloid dendritic cell activated_XCELL,-0.203,0.000532672030428397,***
1465,KIRP,B cell_XCELL,-0.142,0.0162508443890415,*
1466,KIRP,T cell CD4+ memory_XCELL,0.04,0.500087770593257,
1467,KIRP,T cell CD4+ naive_XCELL,-0.134,0.0224988028222775,*
1468,KIRP,T cell CD4+ (non-regulatory)_XCELL,-0.021,0.720952901913518,
1469,KIRP,T cell CD4+ central memory_XCELL,-0.081,0.172627478117151,
1470,KIRP,T cell CD4+ effector memory_XCELL,-0.2,0.000642642103637193,***
1471,KIRP,T cell CD8+ naive_XCELL,0.072,0.220669400727026,
1472,KIRP,T cell CD8+_XCELL,-0.065,0.270505630985133,
1473,KIRP,T cell CD8+ central memory_XCELL,-0.125,0.0335879243930555,*
1474,KIRP,T cell CD8+ effector memory_XCELL,-0.074,0.207779494761156,
1475,KIRP,Class-switched memory B cell_XCELL,0.001,0.989440030009076,
1476,KIRP,Common lymphoid progenitor_XCELL,0.256,1.08022374599863e-05,***
1477,KIRP,Common myeloid progenitor_XCELL,0.125,0.0343411799164796,*
1478,KIRP,Myeloid dendritic cell_XCELL,-0.097,0.101162199761312,
1479,KIRP,Endothelial cell_XCELL,-0.19,0.00116802313132094,**
1480,KIRP,Eosinophil_XCELL,-0.1,0.089415198803365,
1481,KIRP,Granulocyte-monocyte progenitor_XCELL,0.106,0.0735482433422067,
1482,KIRP,Hematopoietic stem cell_XCELL,-0.172,0.00334449285828654,**
1483,KIRP,Macrophage_XCELL,-0.341,2.82142749039514e-09,***
1484,KIRP,Macrophage M1_XCELL,-0.313,5.51942604222991e-08,***
1485,KIRP,Macrophage M2_XCELL,-0.436,8.69971388680751e-15,***
1486,KIRP,Mast cell_XCELL,0.09,0.127462734592465,
1487,KIRP,B cell memory_XCELL,-0.116,0.0499023463330055,*
1488,KIRP,Monocyte_XCELL,-0.222,0.000141063724007555,***
1489,KIRP,B cell naive_XCELL,-0.13,0.0271571930449421,*
1490,KIRP,Neutrophil_XCELL,0.086,0.143306463388468,
1491,KIRP,NK cell_XCELL,-0.123,0.0375518383794248,*
1492,KIRP,T cell NK_XCELL,-0.164,0.00522100782518528,**
1493,KIRP,Plasmacytoid dendritic cell_XCELL,-0.237,4.71442604366742e-05,***
1494,KIRP,B cell plasma_XCELL,-0.159,0.00683072848523123,**
1495,KIRP,T cell gamma delta_XCELL,-0.075,0.203176355740038,
1496,KIRP,T cell CD4+ Th1_XCELL,-0.085,0.152293565692133,
1497,KIRP,T cell CD4+ Th2_XCELL,0.063,0.284448745007556,
1498,KIRP,T cell regulatory (Tregs)_XCELL,-0.025,0.677538893133529,
1499,KIRP,immune score_XCELL,-0.247,2.23448337987463e-05,***
1500,KIRP,stroma score_XCELL,-0.136,0.0208585953251651,*
1501,KIRP,microenvironment score_XCELL,-0.268,3.8603665760112e-06,***
1502,KIRP,B cell_EPIC,-0.072,0.220063395342884,
1503,KIRP,T cell CD4+_EPIC,0.074,0.21050959748668,
1504,KIRP,T cell CD8+_EPIC,0.044,0.453070457033649,
1505,KIRP,Endothelial cell_EPIC,-0.017,0.774226882131679,
1506,KIRP,Macrophage_EPIC,-0.299,2.30345769666362e-07,***
1507,KIRP,NK cell_EPIC,-0.049,0.409286633916005,
1508,KIRP,uncharacterized cell_EPIC,0.174,0.00312476658105015,**
1515,LAML,B cell naive_CIBERSORT,-0.157,0.0587181273330187,
1516,LAML,B cell memory_CIBERSORT,0.038,0.653894749056192,
1517,LAML,B cell plasma_CIBERSORT,0.019,0.824150156215205,
1518,LAML,T cell CD8+_CIBERSORT,-0.09,0.282140781977206,
1519,LAML,T cell CD4+ naive_CIBERSORT,-0.123,0.140847745473365,
1520,LAML,T cell CD4+ memory resting_CIBERSORT,-0.034,0.683436128096643,
1521,LAML,T cell CD4+ memory activated_CIBERSORT,-0.053,0.529063634432168,
1522,LAML,T cell follicular helper_CIBERSORT,-0.045,0.591438574312398,
1523,LAML,T cell regulatory (Tregs)_CIBERSORT,-0.13,0.119260171516664,
1524,LAML,T cell gamma delta_CIBERSORT,0.132,0.112131153960723,
1525,LAML,NK cell resting_CIBERSORT,-0.155,0.06282720998898,
1526,LAML,NK cell activated_CIBERSORT,-0.044,0.59689885440919,
1527,LAML,Monocyte_CIBERSORT,-0.05,0.54691985889799,
1528,LAML,Macrophage M0_CIBERSORT,0.034,0.68846618773838,
1529,LAML,Macrophage M1_CIBERSORT,0.072,0.390814230638509,
1530,LAML,Macrophage M2_CIBERSORT,0.186,0.024780173398219,*
1531,LAML,Myeloid dendritic cell resting_CIBERSORT,-0.005,0.949526317234457,
1532,LAML,Myeloid dendritic cell activated_CIBERSORT,-0.127,0.127228721652827,
1533,LAML,Mast cell activated_CIBERSORT,0.123,0.139131474477491,
1534,LAML,Mast cell resting_CIBERSORT,-0.232,0.00496006447138629,**
1535,LAML,Eosinophil_CIBERSORT,0.165,0.047197583628871,*
1536,LAML,Neutrophil_CIBERSORT,0.114,0.170418988687795,
1537,LAML,B cell naive_CIBERSORT-ABS,-0.131,0.117121139628952,
1538,LAML,B cell memory_CIBERSORT-ABS,-0.059,0.480805278408966,
1539,LAML,B cell plasma_CIBERSORT-ABS,-0.057,0.497238100486503,
1540,LAML,T cell CD8+_CIBERSORT-ABS,-0.123,0.140667610169262,
1541,LAML,T cell CD4+ naive_CIBERSORT-ABS,-0.118,0.15592810115447,
1542,LAML,T cell CD4+ memory resting_CIBERSORT-ABS,-0.111,0.18541694841404,
1543,LAML,T cell CD4+ memory activated_CIBERSORT-ABS,-0.065,0.437340231219891,
1544,LAML,T cell follicular helper_CIBERSORT-ABS,-0.076,0.361494634965041,
